UID	row_clusters-flat	HSCP-1:Cell52-G1	HSCP-1:Cell31-G7	HSCP-1:Cell4-H1	HSCP-1:Cell94-C11	HSCP-1:Cell75-E7	HSCP-1:Cell45-B12	HSCP-1:Cell35-E8	HSCP-1:Cell54-A2	HSCP-1:Cell96-A12	HSCP-1:Cell27-B7	HSCP-1:Cell19-E5	HSCP-2:Cell12-F3	HSCP-2:Cell33-B8	HSCP-2:Cell7-F2	HSCP-2:Cell40-G10	HSCP-2:Cell83-B9	HSCP-2:Cell18-A5	HSCP-2:Cell36-H8	HSCP-2:Cell1-A1	HSCP-2:Cell69-D5	IG2:Cell55-D2	IG2:Cell22-A6	IG2:Cell44-A12	IG2:Cell20-F5	IG2:Cell3-F1	IG2:Cell6-E2	IG2:Cell46-D12	IG2:Cell14-B4	IG2:Cell37-D9	IG2:Cell10-B3	IG2:Cell26-A7	IG2:Cell39-C10	IG2:Cell88-B10	DC:Cell74-D7	DC:Cell93-B11	DC:Cell47-F12	DC:Cell29-E7	DC:Cell56-E2	DC:Cell51-E1	DC:Cell61-H3	DC:Cell65-F4	DC:Cell25-E6	DC:Cell48-H12	DC:Cell66-A5	DC:Cell77-G7	DC:Cell91-E10	DC:Cell17-G4	DC:Cell60-G3	DC:Cell71-E6	DC:Cell59-E3	DC:Cell38-E9	DC:Cell28-D7	DC:Cell81-E8	DC:Cell68-C5	DC:Cell70-E5	DC:Cell8-G2	DC:Cell76-F7	DC:Cell42-F11	DC:Cell11-E3	DC:Cell62-A4	DC:Cell21-H5	DC:Cell80-C8	DC:Cell5-B2	DC:Cell43-G11	DC:Cell9-H2	DC:Cell57-H2	DC:Cell85-G9	Mono:Cell63-D4	Mono:Cell24-D6	Mono:Cell2-D1	Mono:Cell64-E4	Mono:Cell87-A10	Mono:Cell32-H7	Mono:Cell67-B5	Mono:Cell89-C10	Mono:Cell23-B6	Mono:Cell53-H1	Mono:Cell41-E11	Mono:Cell34-C8	Mono:Cell78-H7	Mono:Cell58-D3	Mono:Cell30-F7	Mono:Cell82-F8	Mono:Cell15-D4	Gran:Cell13-H3	Gran:Cell86-H9	Gran:Cell79-B8	Myelocyte:Cell92-A11	Myelocyte:Cell50-B1	Myelocyte:Cell72-G6	Myelocyte:Cell95-G11	Myelocyte:Cell49-A1	Myelocyte:Cell84-F9	Myelocyte:Cell90-D10	Myelocyte:Cell73-B7
Samsn1	7	1.1986077560000001	6.019557236	-1.20511443	4.180987561	2.854981004	7.610224387000001	-1.731183242	2.6171908329999996	-1.731183242	-1.731183242	-1.731183242	7.334852116	1.7137488070000002	-1.731183242	5.334690605	-1.731183242	-1.731183242	7.713417571999999	7.140136793	8.778205808	4.967035236	4.569489626999999	6.434628226999999	-0.008717217999999916	0.0	6.597177534	-1.731183242	5.110789877	5.1213150569999994	-1.731183242	6.579974707	2.910940674	-1.731183242	8.154818109	-1.731183242	-1.731183242	-1.245756415	-1.731183242	-1.731183242	-1.731183242	-1.731183242	-1.731183242	-1.731183242	-1.731183242	-1.731183242	-1.731183242	-1.731183242	1.9138266419999999	-1.127111918	2.444341359	-1.731183242	-1.731183242	-0.23548807900000002	-1.731183242	-1.731183242	9.012775968	-1.731183242	-1.731183242	-1.731183242	2.5914660199999995	-1.731183242	-1.731183242	-1.731183242	-1.731183242	-1.731183242	-1.731183242	-1.731183242	7.681280753999999	-1.731183242	6.438641569	-0.47417262399999993	1.3697944060000002	0.9287413160000002	4.149257406	5.1524375739999995	5.534009834	6.949773984	2.246096681	4.385056737	0.8681345520000001	3.9247409709999994	-1.731183242	1.4546833030000001	1.963696951	-1.731183242	-1.731183242	-1.731183242	1.2118003560000001	2.0290377040000003	6.744955383000001	6.699687422	4.1988443989999995	3.157803479	4.945479092999999	1.1406604070000002
Spns2	7	4.550285049	0.0	4.904002316	5.819668183	9.291216754	0.0	0.214124805	2.587364991	5.832636888	7.818390444	0.0	2.9800253	0.0	7.099189986	0.0	6.942514505	8.906018704	5.822475232	0.0	7.993561151	5.943218087	0.0	3.738767837	3.026800059	0.22650853	5.049195106	0.0	6.59812696	6.831243897	0.0	8.06452722	2.757023247	8.273469266	0.0	0.422233001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333423734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555816155	0.0	0.0	0.0	0.0	0.0	0.0	1.992768431	0.0	0.0	0.0	0.0	0.0	7.183188734	0.250961574	4.94016675	0.0	0.0	0.454175893	0.0	0.659924558	0.0	0.0	2.916476644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ifitm3	7	-2.1114113770000005	4.247388103	2.487582183	4.1182554829999996	1.8881120450000006	2.1410002209999996	1.8283541560000005	2.8042105630000007	3.5213119829999995	-7.731997787	-6.1422343	3.5717658430000006	3.8612859429999995	-1.5378319180000002	2.7293998030000006	3.2067952229999994	-1.840092599	0.0	1.5660189440000005	1.6697990480000007	1.485451062	0.5437542619999993	3.592677823	0.4564427019999995	3.7891069429999993	0.6432589010000003	1.1666942859999994	3.3979484629999996	3.7171199029999995	0.940180013	-0.5795101200000001	3.291617973	3.159239103	-5.436274762	-7.731997787	-7.731997787	-7.731997787	-1.1766417479999998	-7.731997787	-6.320571541	-7.731997787	-7.731997787	-6.315158045	-5.924642865	-5.721217948	-5.987836691	1.9404629150000003	-7.731997787	-7.731997787	-3.197811648	-7.731997787	-5.496270727000001	-5.99647561	-3.669357959	-6.118466134	2.495293243	-5.928770751	-6.487110728	-5.076645958	-7.731997787	-7.731997787	-6.5116678320000005	2.7046408929999997	-7.731997787	-6.283096836	-5.9835365540000005	-7.731997787	-7.731997787	1.8660174819999993	2.7831796730000002	2.2362081920000003	3.5043513230000007	2.035971441	3.5533235129999996	2.6244431829999995	1.82783814	-5.941225749	0.30938758200000027	1.7591939230000007	3.6852904030000007	-5.966463041	2.291313023	3.3199452329999994	4.107406802999999	-2.069222615	-7.731997787	-7.731997787	-7.731997787	1.0100084239999996	1.1717635779999993	-1.0864114010000003	-6.647933522	4.559380153	-7.731997787	1.7351593979999995
Pdzk1ip1	7	0.0	6.454175893	0.0	6.964283101	0.0	9.431915413	9.643315078	0.0	0.0	0.0	1.257010618	0.0	7.849373823	9.592849427	9.61093255	0.0	7.582556003	0.0	0.0	3.912649865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.587964989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.220329955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.687060688	0.0	0.0	7.852435876	0.0	0.879705766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pitpnc1	7	3.0841983510000004	2.0547372950000007	3.572113079	-1.1464860879999996	3.834460153	1.8132314890000005	0.5972287850000004	3.2086464140000004	-3.5863845749999994	1.9969764130000005	3.6557466010000006	1.3948195780000008	2.766788356	1.9745473960000002	1.8631181940000001	0.9846387340000007	4.411579864	1.3969801100000003	2.062244239	1.3752277940000006	0.8765350920000001	-0.090931608	0.306207637	2.3675363330000003	2.6627779780000003	2.526956898000001	-0.7572435759999996	2.620644189	0.0	1.1779570560000003	4.1052453920000005	1.6320389440000005	2.3534206430000006	-3.8683229389999996	-4.343407822	-4.343407822	-4.343407822	-3.9648961989999996	-4.343407822	-4.343407822	-4.343407822	-4.167085049	-3.7018617929999995	-3.7584453209999995	-4.343407822	-4.343407822	-4.343407822	-4.343407822	-4.343407822	-4.141773960999999	-0.4471359729999995	-4.17990909	-4.343407822	-4.343407822	-3.987264012	2.0771419500000006	-4.116899291999999	-1.2713020219999995	-4.343407822	1.187973639	-4.219079687	-4.343407822	-4.343407822	-4.141773960999999	-4.17990909	-4.129283017	-4.154373998	1.287114141	3.0075313600000007	1.314803661	2.9967983580000004	1.2559099720000004	0.6315802900000005	-3.2525543919999995	1.5333546690000004	1.8652654980000003	1.7325525910000001	-4.343407822	2.216542791	-0.319265476	2.792352759000001	3.0806744650000004	2.7573596280000006	-4.116899291999999	1.6119514830000004	-0.36064235899999986	-0.7298761689999997	0.16565456400000045	-4.021479727	-4.259343556999999	2.7593552750000008	-4.23237651	-4.23237651	0.09421942600000044	-4.343407822
Rbp1	7	0.0	0.0	7.431205066	0.0	3.769771739	0.0	4.917909074	0.0	0.0	0.0	8.457668158	0.0	2.709290636	0.0	7.390598906	0.0	0.0	0.0	0.0	0.0	2.845991771	0.0	0.0	0.0	2.173127433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40053793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.143230135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arglu1	7	1.1610042689999993	-1.4853100580000005	1.0000851490000002	-0.16718766600000023	1.3893974389999997	0.5230097120000003	-0.33103719200000015	0.8851207189999997	-0.9235322440000004	0.26130202899999944	0.7030460660000006	0.528265438	-0.30012554900000055	0.47261883000000005	0.8442672089999999	0.7951043389999999	0.47223307299999995	0.44339698699999985	-1.1732373999999997	1.860343068999999	0.22758230200000007	1.1665963490000006	0.5805605459999992	-0.4935753250000001	0.030260621000000043	-0.7416441349999996	0.4462388209999997	1.0828675689999994	-0.21880041700000064	0.770357916	1.108829758999999	0.40240481200000033	0.7255545750000003	0.09783496000000014	0.12973752999999988	-1.0491428319999994	-1.770818706	-0.42563464700000075	-2.660267136	-0.9669547810000001	-0.2607979700000005	-1.3453998299999999	-0.7008168500000007	1.471750729	0.20226201999999915	1.1637107189999991	0.4372653270000004	0.30553560299999916	0.38903521399999974	-0.12827148100000052	-1.3329051550000006	-1.9809078219999998	-1.0250798840000002	-3.72168774	0.0	-0.23915815099999982	1.196987158999999	-1.2032842380000002	-1.2770077029999998	-0.3115531340000004	-0.22188973100000098	-1.7694910220000004	-1.4567155300000003	-0.528977470000001	-2.5058208670000006	-0.990301499000001	0.745223145999999	0.7641831979999996	-0.3343460569999994	-0.8643155819999997	0.7488324760000005	1.2154073289999996	0.42960907800000037	0.7008476209999994	0.06665189099999935	0.8524959590000005	1.0073162890000003	-0.13434678099999964	-0.09226952400000066	1.3206722289999995	0.8048852590000006	-0.9866330970000003	0.4563630379999992	0.008054349000000016	0.06104267699999966	-0.34212722100000015	-0.6470634359999998	-0.2726222059999994	-0.7371764509999998	-0.7902087130000002	-2.092580774	-3.6868077	-3.1200255940000003	-0.4094852099999997	-1.694897526
Rbm26	7	-1.9383231040000002	0.15667185299999975	1.4084932400000003	-0.6665762659999999	-0.25015753699999976	1.9176841499999995	-2.1391627479999995	-0.022225312999999858	-1.2393507819999998	1.4619018329999998	1.679418621	0.2796591409999998	0.6454737540000002	0.6045076439999999	1.3231215550000002	1.9890554649999999	1.2698586050000005	0.7127855009999999	0.3972679370000005	1.5353665560000005	0.6370745329999998	-0.21971403899999942	1.015996211	0.780382511	-2.684853562	-0.5561495059999997	0.3739121660000002	0.33381850600000007	0.30645668599999976	0.7929749920000004	0.7630940500000003	0.0	1.8449535370000003	0.6845866120000004	-1.3157229460000002	0.770112106	-6.442943496	-6.442943496	1.1278230010000003	-1.3738428640000002	1.4463475080000006	-6.442943496	-0.7626191389999999	-0.1767191539999997	-4.8920428309999995	-1.18291784	1.8680327539999997	1.4268662340000002	-6.156062348	0.2559694869999998	-2.1138199	-6.442943496	2.284160108	-6.442943496	0.7262800250000003	-6.442943496	1.3498467979999997	0.7147066010000005	-1.2292074	1.194478374	-0.426580897	-4.742503778	-6.442943496	-0.1120266179999998	0.059450759999999825	1.8117072319999998	0.8029894420000003	0.007442982999999792	-1.5974534450000002	-0.7702352999999995	-0.3605815259999998	-0.790743848	0.46718951700000044	0.719548541	1.181961597	-0.15957728299999996	1.2864053360000005	-2.862798012	-0.3438587349999995	1.3424108820000002	-1.1746588290000002	-1.253118937	0.680143255	0.6889134650000006	-2.4528962759999997	-5.867631165	1.3654415550000003	-1.2072164359999995	-6.305439972	-6.17990909	-6.305439972	-0.7397320289999998	-6.266620723	-1.4597218449999998	-4.571099846999999
Zfp36l2	7	0.9476881879999999	0.7804218489999997	2.3563497	1.895822087	2.2381036859999996	0.6102049439999995	1.9485790770000007	2.6183456519999995	-2.503646702	3.2499966999999996	0.3483461349999999	2.3407881139999995	1.3298512430000002	2.691834505	2.391862625999999	2.6415472529999997	-1.8386309490000006	3.5733614339999997	-6.239168879	1.2460164049999998	2.8863737439999992	0.621173218	1.9374530939999994	3.3459626780000002	-1.0660414459999998	0.6808861759999996	2.335689511999999	2.521617588999999	-1.132736801	0.30895944500000017	0.30370821999999986	1.266642675	-0.38492382500000044	2.0463258170000005	-6.239168879	-1.4144010260000002	-6.239168879	-6.239168879	-5.849602067	-0.8213163640000003	-6.239168879	-1.8447919339999999	-1.3126949679999997	1.1623079999999995	0.9823215759999995	-6.239168879	1.0196326779999998	-6.239168879	-5.231973378	1.955292512999999	-6.239168879	-6.239168879	-6.239168879	1.2871347269999998	-5.905745145	0.4332564630000002	-2.328436217	-5.482145632	-0.33709530000000054	-5.940510563	-5.644620329	-6.239168879	-5.988207305	1.955243262999999	-6.239168879	-6.239168879	0.6944037590000001	-0.32987579300000025	-6.239168879	1.158291847	-0.5979118799999998	1.814268331	0.6424957400000002	2.0507577800000005	2.568765581	-0.4715140810000005	2.0186432230000007	2.2911203989999995	0.42559837599999994	0.5652203199999999	-5.8606572560000005	0.3901877410000001	3.0404881280000007	-4.1049479390000005	-1.6464128689999997	0.0	-6.037535018	-4.964161832	-2.4832131090000003	-6.239168879	-2.761491551	-6.050135055	-6.037535018	-6.050135055	-6.239168879
Gnb1	7	1.250262996	-0.3199723159999994	-0.020167518999999245	0.05890663899999993	0.7157770360000004	0.14172191599999984	0.5247655360000003	0.8299186460000012	-0.630898156999999	0.4770591660000001	0.3710032760000015	-0.2918498500000002	0.6000108360000009	0.3404032560000001	-0.7521576809999999	-0.3403395919999994	-0.2749615779999992	0.2627596959999998	0.5278715060000003	-7.401203204	0.4446869360000001	0.4193829359999999	-0.15488030399999886	-0.801854625999999	0.6121435360000014	-0.7206799849999985	0.5169095060000011	0.11150320600000008	-0.3092116209999993	0.5347645060000001	-0.647075941999999	0.005023797999999857	0.30509630600000115	0.0	0.3289916660000003	0.6346955860000012	0.5147276760000015	-2.0365703989999995	1.0871286859999998	0.15289602600000052	0.3094844960000014	0.13739382600000027	-0.22359465299999925	1.5957377360000002	1.5970613660000001	-0.8266683969999988	0.2933408160000006	0.7188111660000001	0.10734292600000117	-2.3605828109999996	-0.6497514869999996	-1.241784192999999	0.21027955600000148	-6.892861985	-1.1889290559999992	1.1878861060000006	0.023802837999999937	-1.3417002289999989	-0.565457683	0.3652800159999998	-0.4854062259999985	0.2868179460000011	-0.6612015079999995	-0.3399670379999993	0.7400495160000009	0.8453080860000011	0.9311806560000004	-0.3793329579999991	-0.5581593719999987	-0.20687088399999887	-0.5037332540000001	0.10248547600000002	-0.22364619899999916	0.35727274600000136	-0.05854608699999986	-0.26801669299999986	0.12993621600000083	-0.10672505199999982	-1.2337677539999987	0.3487240060000012	0.781576406000001	-1.4519903009999986	-0.20498690400000008	-0.34942234299999875	-1.4460042560000002	-0.6569492979999989	-0.6441983549999986	0.14761870600000115	-1.269399451	-1.4273227879999997	-1.4365337069999988	0.09525804600000143	-1.0117313339999985	-0.875830903999999	-6.903392651999999
Gata2	7	10.15523567	10.35581357	0.0	0.0	7.796039609	5.056583528	5.689019541	0.0	0.0	7.233044401	0.0	0.0	9.07876459	7.43987243	7.002927502	0.641546029	8.609658941	0.0	4.078097423	8.874643296	4.489286023	0.0	0.0	5.910732662	0.214124805	4.302319051	0.263034406	6.943452539	0.0	0.0	2.952333566	0.0	7.136991112	0.0	0.0	0.0	0.0	0.0	0.0	0.545968369	0.464668267	0.0	0.298658316	0.422233001	0.0	0.0	0.0	0.0	0.0	0.378511623	0.321928095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.575312331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.185866545	5.350497247	0.0	0.0	0.176322773	0.189033824	0.0	3.615887074	0.0	0.0	0.0	0.0	0.411426246	0.443606651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.214124805	0.0
Vamp5	7	5.3288134199999995	8.437867641	-0.10144526300000001	7.258493334	4.551553994	5.742132667	5.853675357999999	7.054545699999999	4.074835233	4.547370613	-0.03606925499999991	-0.695993813	6.602206257	-0.695993813	8.097219306000001	6.1984601999999995	6.9587854039999995	6.167325216	3.1609918770000003	4.5857044369999995	6.1012786189999995	4.8234851889999995	5.133348380999999	5.806559567	6.516089098	3.240408565	4.176834947	6.2215572869999995	-0.695993813	4.965926766	5.908967057	6.38668749	6.143965774	0.0	-0.695993813	-0.695993813	-0.695993813	-0.695993813	-0.695993813	4.469918126	-0.695993813	0.3743955150000001	-0.695993813	-0.695993813	-0.695993813	-0.695993813	-0.695993813	-0.695993813	-0.695993813	-0.695993813	-0.695993813	-0.695993813	-0.695993813	-0.695993813	-0.695993813	-0.695993813	-0.695993813	-0.695993813	4.829135438	-0.695993813	-0.695993813	-0.695993813	-0.695993813	-0.695993813	0.6259342820000001	-0.695993813	-0.695993813	-0.695993813	-0.695993813	-0.695993813	-0.045229253999999997	0.408342847	-0.31748218999999994	-0.695993813	-0.695993813	2.974166701	3.610705894	-0.695993813	-0.695993813	-0.24181791999999996	-0.695993813	5.382317136999999	4.386793919	6.405404139	-0.695993813	5.252840613	4.58459139	6.710508844	4.023737243999999	2.48032896	-0.695993813	4.736631598	1.8048082400000003	4.827568143	8.617456128
Slc22a3	7	0.0	0.0	6.323189901	0.0	0.0	2.87774425	3.574101508	0.0	0.0	0.0	8.283366213	0.0	8.779719355	3.918386234	6.676239195	5.464668267	0.0	0.0	6.805679393	9.294597776	3.839959587	4.286141873	5.189824559	4.757556689	6.353323291	0.0	5.910252963	2.021479727	0.0	3.59454855	6.540399306	6.559032868	0.0	0.0	0.0	0.0	0.0	0.0	0.40053793	0.275007047	0.0	0.0	0.275007047	0.0	0.0	0.0	0.432959407	0.378511623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.189033824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vezf1	7	0.10268566400000001	7.318894657	-0.286881148	0.13535185300000002	5.709733567	0.0	6.774138948	6.290245513	3.564118247	-0.286881148	6.132152037	-0.286881148	-0.286881148	-0.07275634299999997	7.258932815	4.414113346	3.8382739829999997	5.94903734	3.080489918	-0.286881148	3.9564832780000003	5.692229607	-0.286881148	5.009943311	3.277497021	5.973144508	4.712216886	5.455664086	-0.286881148	5.837240164	4.429561089	3.841577236	3.8132555229999996	-0.286881148	-0.286881148	-0.286881148	-0.08524728699999998	-0.286881148	1.830813895	4.850212461	-0.286881148	-0.286881148	-0.286881148	0.26893500700000006	5.246370704	-0.286881148	-0.286881148	3.0	-0.286881148	-0.286881148	-0.06037261799999996	-0.286881148	-0.286881148	-0.286881148	2.476530426	7.466201857	0.48711517700000007	-0.11055837499999999	-0.06037261799999996	5.562617784	6.222022831	-0.286881148	2.834134253	-0.286881148	-0.286881148	-0.286881148	8.586686004	-0.06037261799999996	-0.11055837499999999	3.7723010510000003	5.348292799	-0.035919573999999954	-0.286881148	4.74345493	-0.023846741999999976	5.845490051	4.746101269	-0.286881148	4.371330335	-0.286881148	-0.286881148	1.119111212	3.300483843	-0.286881148	-0.286881148	-0.286881148	2.74345493	-0.286881148	-0.286881148	-0.286881148	1.7731662360000002	-0.286881148	-0.286881148	6.979718018	-0.286881148
Muc13	7	8.215321681999999	4.494670692	5.574048226	4.844340933	6.879511762	5.540300238	-3.477677328	2.718457553	2.689439702	5.683152123999999	6.637171172	-2.393613063	5.491565275999999	6.708969311999999	1.1696371820000002	4.3082001210000005	7.089014171999999	6.181444479	6.340105793999999	-2.653927968	5.898469772	4.521702631	5.849628296999999	3.6699346490000004	5.899663364	5.443419759999999	6.690167292	4.93501953	3.38067673	5.009278331999999	3.5204053190000004	6.123480602999999	2.036760586	-3.477677328	-3.477677328	-3.477677328	-2.921861173	-3.477677328	-2.662101899	-3.477677328	-3.477677328	-3.121533518	-2.892714827	-3.023501435	-3.477677328	-2.196721014	-3.477677328	-2.703681003	-3.088110516	-3.055444327	-3.477677328	-2.845409113	-3.034070677	-1.662101899	-2.772805364	-3.477677328	-3.013009061	-2.781683515	-3.132848831	-2.845409113	-3.202670281	-3.214642922	-3.477677328	-2.470481827	-3.477677328	-2.4210938	-3.477677328	4.954822815	4.245061908	5.52173082	5.069949866	1.9886235009999997	5.339690109999999	3.346072032	-3.077139398	5.280012691	4.734016322999999	3.105631137	6.037943671999999	0.17767450100000026	2.513050676	4.794485866999999	2.075375925	6.013233701999999	2.8251900329999997	-3.251168798	0.0	-3.055444327	-2.836131299	-3.477677328	-3.477677328	-3.055444327	-3.2267157539999998	-2.873606004	-1.9516085159999998
Gnb4	7	7.950293432	7.380850638	5.51412226	0.0	0.0	8.636878339	0.0	6.375560793	2.124328135	5.807870078	4.536674618	7.345183447	0.0	0.0	0.0	0.0	8.752882366	7.51955763	0.0	0.0	0.0	0.263034406	0.0	0.275007047	6.204179852	6.774391747	0.575312331	1.176322773	6.806968434	0.0	0.0	0.0	0.0	0.0	6.909653115	0.0	7.682573297	0.0	8.032321287	0.0	0.0	1.350497247	8.907281273	0.495695163	0.584962501	0.0	0.0	0.0	0.0	0.0	0.367371066	0.0	0.0	5.3950628	2.847996907	0.0	0.0	8.040070491	0.367371066	0.378511623	6.667608326	1.448900951	1.0	2.927896454	7.693068724	0.0	0.0	0.0	0.0	0.0	0.0	6.316145742	0.0	0.59454855	0.0	0.0	0.263034406	0.0	0.0	0.0	0.0	0.0	0.495695163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23878686	0.0	0.0	0.0
Ptrf	7	9.825324537	6.481395824	0.0	0.0	0.35614381	8.29994063	7.564301946	7.01346226	0.0	0.0	0.0	0.333423734	8.553360503	8.442031159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.332707934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.411426246	0.0	0.0	0.0	0.0	0.0	0.0	0.367371066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.250961574	0.0	0.0	0.0	0.0	0.367371066	0.0	0.0	0.0	0.918386234	5.017031081	0.214124805	0.0	0.0	6.60659028	0.23878686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rtp4	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.842853156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.200457271	0.0	0.0	0.0	5.412104045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.13093087	0.0	0.0	0.0	5.108524457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.944155663	0.0	8.63814626
Sox4	7	6.914803677	0.411426246	3.97819563	0.0	5.891905188	5.802710219	0.0	2.336283388	1.669026766	4.279471296	5.731454808	3.153805336	3.09592442	0.321928095	6.761950079	0.495695163	4.34269696	0.790772038	4.234961095	3.065227623	4.115199749	0.443606651	1.257010618	4.003602237	2.976363636	2.543495883	0.748461233	3.526068812	3.478971805	2.384049807	4.904484098	2.416839742	0.687060688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.028569152	0.344828497	0.378511623	4.315421316	2.678071905	0.0	4.629939409	4.020591095	0.0	2.906890596	0.613531653	1.298658316	0.176322773	0.659924558	3.880685525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cd34	7	5.347529398	-4.449089675	4.807742401	4.117209052000001	5.531304958000001	3.368761954999999	1.9875623859999996	4.001944770000001	1.172752892	2.523767062	0.6901693089999998	0.0	4.1316534339999995	5.012170500999999	1.4533285109999996	3.9694858139999996	5.052377904999999	4.432199120999999	5.765593717999999	-0.34116273099999983	3.9336578520000005	3.9499287900000004	2.5147146989999998	4.2233861809999995	4.217210424	1.5731195920000003	4.178756841999999	5.759963278	4.121362412999999	4.092504813000001	3.152840255	3.1494945959999994	2.43154338	-4.152107937	-4.438821339	-4.934516502	-4.274591944	0.9910082679999999	-3.9859156550000003	-4.54494969	-3.920161209	-3.480340609	-4.934516502	-4.934516502	-4.2929704730000005	-3.475084883	-4.339967952	-3.475084883	-4.480340609	-4.934516502	-4.523090256	-4.512283501	-4.934516502	-2.9024156590000003	-4.934516502	-4.934516502	-3.993410191	-4.339967952	-4.523090256	-3.934516502	-4.934516502	-4.934516502	-4.283751943	-3.7710177700000003	-4.934516502	-4.934516502	-1.5326130300000003	3.7961574150000006	4.043450256000001	2.2057509040000003	4.2304658250000005	-4.480340609	3.5296616359999993	4.485548978	2.67007379	0.7023980779999999	3.8886914910000003	5.8112502479999995	4.141256771999999	3.508095302	-4.934516502	3.8359161449999997	4.296056401	4.640909291000001	0.520975119	-4.659509455	-4.647635354	-4.934516502	-4.934516502	-4.934516502	-4.501557095	-4.459431619	-4.398463602	-4.659509455	-3.216428918
Eltd1	7	0.0	0.298658316	0.0	1.422233001	6.918863237	2.773996325	1.709290636	7.232660757	2.592158002	0.0	0.0	0.0	10.14200492	0.0	2.392317423	0.0	6.646450706	8.558152814	8.493455201	0.0	0.0	0.0	5.614415387	0.189033824	5.452200049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.485426827	0.0	0.0	0.0	0.0	1.124328135	0.321928095	0.0	0.0	0.0	0.0	0.321928095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23878686	0.59454855	0.0	0.963474124	0.0	5.630521963	0.0	0.0	0.0	3.667892125	0.0	3.021479727	4.883620816	3.092545742	0.0	0.163498732	6.111031312	6.753283616	6.208478242	5.040454121	4.920769673	0.0	5.43629512	0.0	0.137503524	0.0	0.0	0.310340121	0.0	0.0	1.220329955
