UID	row_clusters-flat	Cell27-B7	Cell12-F3	Cell4-H1	Cell75-E7	Cell45-B12	Cell54-A2	Cell96-A12	Cell19-E5	Cell69-D5	Cell31-G7	Cell52-G1	Cell33-B8	Cell83-B9	Cell40-G10	Cell36-H8	Cell7-F2	Cell94-C11	Cell35-E8	Cell16-F4	Cell39-C10	Cell18-A5	Cell23-B6	Cell53-H1	Cell32-H7	Cell2-D1	Cell64-E4	Cell82-F8	Cell6-E2	Cell37-D9	Cell55-D2	Cell22-A6	Cell44-A12	Cell20-F5	Cell3-F1	Cell15-D4	Cell46-D12	Cell14-B4	Cell10-B3	Cell88-B10	Cell1-A1	Cell26-A7	Cell74-D7	Cell93-B11	Cell47-F12	Cell29-E7	Cell56-E2	Cell51-E1	Cell61-H3	Cell65-F4	Cell25-E6	Cell48-H12	Cell66-A5	Cell77-G7	Cell91-E10	Cell17-G4	Cell60-G3	Cell71-E6	Cell59-E3	Cell38-E9	Cell28-D7	Cell81-E8	Cell68-C5	Cell70-E5	Cell8-G2	Cell76-F7	Cell42-F11	Cell11-E3	Cell62-A4	Cell21-H5	Cell80-C8	Cell5-B2	Cell43-G11	Cell9-H2	Cell57-H2	Cell85-G9	Cell89-C10	Cell87-A10	Cell34-C8	Cell24-D6	Cell41-E11	Cell63-D4	Cell67-B5	Cell78-H7	Cell58-D3	Cell30-F7	Cell13-H3	Cell86-H9	Cell79-B8	Cell92-A11	Cell50-B1	Cell72-G6	Cell95-G11	Cell49-A1	Cell84-F9	Cell90-D10	Cell73-B7
Rgcc	3	3.195347598	0.0	7.246218046	1.169925001	0.0	6.671859468	0.0	4.509695842	2.025028794	0.0	0.0	0.0	8.757056592	7.43812648	0.0	0.0	4.73714592	0.0	7.297466574	2.981852653	7.345627012	4.914564523	10.19029385	9.160728628	0.0	0.0	5.09592442	8.301953395	5.297558281	8.101187815	8.933513626	9.00441712	6.698912983	8.63404867	0.0	7.745707933	0.0	8.326654188	3.5360529	0.0	8.966361247	0.0	1.23878686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50589093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.941106311	1.23878686	0.0	0.0	0.0	0.0	0.0	7.696550301	0.0	3.121015401	0.0	0.0	8.982109439	5.580145484	8.579655355	10.24825967	9.734878941	7.203201156	7.260025656	7.944155663	8.536208355	7.204766751	0.748461233	0.0	2.176322773	0.0
Ap3s1	3	5.793375711	0.0	0.0	0.0	0.0	0.0	1.23878686	0.0	1.427606173	0.0	0.0	0.0	6.918266959	4.894332742	0.0	0.632268215	0.485426827	4.624100895	0.0	7.227471546	0.0	8.537451388	8.685274416	9.331297664	8.623954629	7.410154514	8.317005526	9.418147773	4.160274831	6.019701914	8.623332832	7.348905161	0.0	0.0	0.0	8.250014115	0.443606651	0.0	0.0	8.402329939	6.08491466	0.0	1.304511042	0.0	0.0	3.221877081	0.871843649	0.0	0.0	0.0	1.40599236	0.0	7.456806149	0.0	0.0	0.0	0.739848103	0.0	1.13093087	0.687060688	0.0	0.0	1.257010618	3.117695043	0.0	0.545968369	0.669026766	0.678071905	3.814550423	0.0	0.0	4.794935663	0.0	1.752748591	0.0	4.8928767	3.746312766	7.122051448	5.385431037	7.761085772	6.619413011	6.825404046	8.166414183	8.255406313	8.555279338	8.935754386	9.529625764	9.63499251	7.575312331	7.485104761	4.426264755	1.682573297	8.569969501	2.558267634	7.72389981	0.0
Prtn3	3	6.831750595	2.364572432	6.276124405	10.04507705	7.042753761	7.990557838	11.09411068	1.084064265	8.990926505	8.664091678	0.0	4.257764969	6.595294784	6.387845013	8.051589621	4.500164679	7.640678764	0.0	0.0	8.566624913	5.989593185	11.71838303	11.49233391	11.39638001	11.0305292	10.43829285	9.722722162	7.99242856	10.29098646	9.686290411	10.2957345	7.758956038	5.012121673	8.376776572	10.14105977	2.12763328	7.682994584	1.361768359	8.597680144	10.7692428	8.117383367	0.0	1.811471031	0.0	1.459431619	1.411426246	1.269033146	0.0	0.0	1.049630768	0.0	1.263034406	2.137503524	0.0	2.042644337	0.0	1.709290636	0.0	1.599317794	0.0	1.214124805	0.0	2.173127433	0.0	0.0	0.82374936	0.0	1.604071324	0.815575429	0.0	2.137503524	0.0	0.0	1.22650853	3.221877081	9.904634622	11.77876709	11.8492487	11.59412862	10.93823432	11.10842644	10.78568132	11.46869022	11.19008392	11.50812159	12.9683338	13.11030386	11.59119974	10.45619011	8.023920649	0.0	1.646162657	2.59454855	0.0	0.722466024	0.0
Fcgr3	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.660780334	0.0	0.0	1.13093087	0.0	0.0	0.0	0.0	0.0	0.5360529	0.0	0.495695163	0.0	1.361768359	11.25440862	8.605701739	0.0	7.443275112	9.459226676	0.956056652	0.0	0.0	0.0	0.0	0.565597176	0.0	0.0	0.565597176	0.0	0.0	0.0	0.575312331	8.333289548	7.946789334	0.790772038	0.871843649	0.956056652	0.659924558	0.632268215	0.0	0.0	0.0	0.0	0.687060688	0.0	0.0	0.0	7.000225403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.007195501	0.0	0.739848103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.831877241	7.31732216	8.617908196	0.0	0.0	6.24164954	0.0	5.659639187	9.402969403	8.860435219	9.655172912	9.584774638	9.924010784	7.587890003	8.749232557	9.496314538	8.398059585	5.314333994	10.52889359	7.498011462	6.938756261
Alas1	3	5.994579724	0.0	0.0	6.473299871	0.815575429	5.578334949	5.408711861	0.411426246	0.516015147	0.0	0.0	0.344828497	0.0	8.852716759	0.0	5.762083004	0.0	0.0	0.0	0.275007047	0.432959407	0.40053793	8.554703956	6.837186385	8.284615921	9.032183514	4.074676686	4.065227623	8.626950122	7.909173056	6.088523257	5.570462931	4.080657663	5.769507291	0.0	0.321928095	0.23878686	5.646738698	1.59454855	8.021812824	0.0	0.411426246	0.454175893	0.50589093	0.604071324	0.0	0.0	0.35614381	0.0	0.0	0.35614381	0.50589093	1.007195501	0.0	0.0	0.0	1.014355293	0.0	0.378511623	0.0	0.0	0.0	0.0	0.432959407	0.0	0.298658316	0.0	0.0	0.298658316	0.0	4.937815169	0.0	0.0	0.0	1.275007047	1.646162657	7.364397337	8.059290376	1.704871964	0.0	8.202515674	4.682573297	7.557808299	9.783571243	7.91432533	10.14507876	8.950410089	8.63742187	8.02989455	7.90050458	8.569741707	4.745237332	8.007363716	0.0	8.328944145	0.0
Mpo	3	9.624813729	8.825658445	9.808948091	11.49455062	7.871412451	3.279471296	11.02147973	0.765534746	4.457462965	3.303050085	1.956056652	0.650764559	8.343185715	2.189033824	0.650764559	3.550900665	3.097610797	0.815575429	1.469885976	9.859845344	9.163498732	13.97286853	14.179249	13.93976009	13.15212637	14.03223949	13.08268463	9.543766518	10.96868839	12.56350137	10.07633462	8.500363889	10.70646148	8.170375773	12.23345491	3.40053793	8.539934245	5.939696741	2.702657543	12.13885734	9.612628949	4.086613947	3.813524689	2.871843649	3.730096466	1.510961919	1.887525271	3.469885976	1.565597176	1.748461233	2.908812908	3.882643049	3.961623328	1.63691458	0.992768431	0.879705766	3.808385051	2.060047384	3.119356177	0.0	1.182692298	12.56569713	3.56924803	2.733354341	1.22650853	3.40053793	0.963474124	3.371558863	2.550900665	1.269033146	2.495695163	1.378511623	1.500802053	1.189033824	4.051372102	11.53243385	12.06530505	14.85164023	14.4503201	12.18245333	14.55616893	12.98706145	12.51331555	12.94243386	14.44698052	14.91826323	14.14104699	13.69079137	9.368637411	7.377557603	1.956056652	2.901108243	0.485426827	0.910732662	3.292781749	2.440952198
Ctsg	3	10.51704927	10.97168006	0.0	9.739054861	1.799087306	7.457462965	10.89101659	0.0	1.23878686	0.0	1.454175893	1.454175893	7.133296366	0.97819563	7.985785025	0.0	0.722466024	0.650764559	0.0	8.797693946	0.0	10.15613365	10.48343289	11.01496893	11.03590566	10.33982774	10.46818618	11.26063732	9.204253227	10.53417641	9.55199658	7.948542447	9.259907999	9.349745648	10.40285219	9.548764122	9.25190841	9.17447633	8.282393469	9.74306722	9.918624756	1.632268215	1.137503524	0.757023247	0.0	0.0	0.0	0.918386234	0.0	0.0	0.925999419	0.0	1.3950628	1.182692298	0.0	0.0	1.669026766	1.13093087	0.97819563	0.0	0.0	0.0	2.12763328	1.09085343	0.0	0.799087306	0.0	0.98550043	0.0	0.0	0.86393845	0.0	0.0	0.0	1.097610797	8.806001761	9.24583789	11.71335214	9.85684567	10.45511142	11.45462317	9.434002646	10.65317649	11.08375853	11.8611412	11.84614852	11.26057851	10.57898587	6.30560579	0.992768431	0.0	0.59454855	0.0	0.731183242	1.521050737	0.0
Ms4a3	3	1.13093087	0.0	0.0	0.0	1.150559677	1.163498732	1.056583528	0.0	0.0	1.722466024	0.0	0.0	0.782408565	0.970853654	0.887525271	0.0	1.189033824	9.005568412	0.0	0.739848103	0.0	9.12683351	10.55060251	10.07541229	9.58770252	10.50626791	9.272396509	9.410048485	6.434294618	8.882612483	9.548147594	0.0	0.0	0.678071905	5.411765185	0.0	1.967168608	0.799087306	0.773996325	5.701549057	0.847996907	0.0	1.124328135	0.748461233	0.871843649	0.0	0.0	1.464668267	0.0	0.0	0.0	0.0	2.077242999	0.0	0.0	0.0	2.077242999	0.0	1.545968369	0.0	0.0	3.267535798	1.077242999	1.077242999	0.0	0.790772038	0.956056652	1.550900665	0.782408565	0.0	0.0	1.13093087	0.933572638	0.0	1.700439718	0.0	9.239813307	10.36252468	9.677878171	7.987207156	9.706271524	9.296824459	10.85432299	11.12500657	11.27645595	12.17654095	12.22646337	11.13567081	10.78458577	9.342319172	0.59454855	10.81973204	9.340606774	0.0	0.687060688	0.0
Elane	3	1.887525271	0.0	2.039138394	0.0	3.600507645	3.008988783	0.0	0.0	4.901108243	3.519793486	0.0	0.0	0.0	1.056583528	0.970853654	2.333423734	3.572889668	0.0	0.0	3.102658131	3.327687364	10.93791813	12.87291146	11.71324043	11.01312723	12.05900978	1.722466024	7.064581109	3.049630768	2.64385619	6.986410935	0.839959587	1.713695815	0.0	4.66732447	3.452858965	3.153805336	2.950468414	2.080657663	0.0	3.039138394	2.510961919	4.209453366	2.49057013	4.238022518	0.0	0.0	3.807354922	0.0	2.150559677	0.0	3.860962798	4.124328135	0.0	0.0	0.0	3.054848477	0.0	3.432959407	0.0	0.0	0.0	3.760220946	1.815575429	0.0	2.361768359	1.049630768	3.82374936	3.63691458	0.0	2.883620816	0.0	0.0	1.280956314	4.583158004	9.323347549	13.05069894	13.9015052	11.72395099	9.784896535	13.08607152	9.981624361	9.982109439	13.67863425	14.0466244	15.65660893	15.02629779	14.95061649	12.78299002	10.52038296	1.10433666	10.01205182	0.0	1.310340121	2.720278465	0.0
Fam49b	3	0.333423734	0.0	4.980482356	1.526068812	0.0	4.08491466	2.97819563	1.09085343	3.347665656	3.522306893	0.0	2.587364991	2.839959587	0.0	4.645009884	2.541019153	0.0	0.0	0.0	4.915520901	0.0	0.0	0.0	0.0	5.208283138	5.702657543	3.152183419	8.07537218	2.715893371	2.680324357	0.189033824	5.734980523	3.589763487	1.687060688	3.64385619	3.625270489	2.414135533	0.97819563	0.389566812	0.0	2.66448284	8.648753033	6.041111535	6.377470843	0.23878686	2.970853654	5.258518925	1.545968369	1.687060688	4.537917249	0.650764559	6.69474093	0.432959407	0.344828497	0.0	0.344828497	0.956056652	6.763809907	2.419538892	0.0	4.195347598	3.865918815	3.63691458	6.60940039	0.0	0.839959587	5.502394256	0.0	8.569210048	6.456806149	0.432959407	3.955126781	0.0	0.0	8.621905346	2.22650853	0.0	5.821965266	0.389566812	5.41379715	1.286881148	4.677508242	3.896271849	0.35614381	0.137503524	6.930619079	8.247880056	1.967168608	2.341985747	2.111031312	5.375734539	4.280213996	7.344295908	0.0	6.326069892	6.38024459
Rn45s	3	10.63868931	9.782719796	10.29111313	9.575803937	9.988500078	10.20294414	11.02845174	9.670355287	11.54264499	10.04142644	10.26526341	10.29689327	10.84285316	11.58022087	10.28780471	10.30690472	10.16761885	9.948834426	9.918252049	10.0566919	10.51067517	10.55073717	10.87477392	10.29293126	9.957479357	10.03259679	9.640949841	10.01407628	9.548417358	9.263222245	10.06406908	9.895635867	9.299551476	9.615427333	10.24657435	9.246027981	9.71035875	10.04319137	10.58603285	10.72281607	10.54955366	9.666880834	10.08979473	9.919801876	9.729841634	10.38522609	9.141902767	10.4850041	9.501120634	10.09348359	10.21684284	10.3334461	9.117201525	10.78782912	10.16603752	10.26597831	9.37090532	10.05548581	10.49925793	9.436836445	9.68536203	12.88342035	10.80977617	10.22373627	8.859162029	10.42534181	9.914071144	9.702709483	10.52316006	9.84951457	10.35059669	11.18087264	9.875672569	10.17061362	9.969803799	11.71930325	11.89903587	9.981895454	9.714382911	11.04769651	9.966937979	9.962144105	11.81155131	9.763511168	10.11682478	10.93445016	11.52772623	10.78729859	10.20799043	10.2067824	8.695680694	9.832842556	9.854603501	9.859255227	9.095766221	12.4613541
Ccdc125	3	4.258518925	0.0	1.286881148	0.0	2.859969548	0.0	2.353323291	5.047887329	4.550900665	8.807387125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.495695163	0.0	0.0	0.704871964	0.0	0.0	6.966937979	0.0	0.0	0.0	0.298658316	0.0	0.0	0.0	0.0	7.171126747	0.0	0.0	0.344828497	0.0	0.0	0.0	0.0	0.344828497	0.0	0.0	0.0	0.0	0.0	0.871843649	0.0	0.0	0.0	0.0	0.0	0.495695163	0.0	0.0	0.0	0.0	0.0	0.0	0.50589093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.575312331	0.0	0.411426246	0.250961574	0.0	4.906890596	4.626439137	7.577428828	3.350497247	2.353323291	4.15704371	3.283921772	4.732811872	6.591110891	5.921245889	9.027712519	5.719731057	0.0
Serpinb1a	3	9.712784909	10.60415474	10.31390337	10.19973368	10.71294823	7.153197331	9.830879598	10.89894898	6.071033244	1.042644337	0.839959587	10.05377658	8.250535294	1.220329955	1.124328135	10.43170652	10.15407126	8.074087929	0.0	9.986339823	7.754687114	9.20209933	9.684047262	9.148425737	10.04614178	10.1893304	10.00653647	10.09467154	10.02469644	8.735352932	9.095106872	9.368659235	8.994692855	9.497732106	9.162038795	10.50567264	7.986467823	9.27749664	9.473137488	10.46029206	8.23146121	1.952333566	1.063502942	0.948600847	1.879705766	0.0	0.695993813	0.0	6.489125429	0.0	1.150559677	0.687060688	1.310340121	1.111031312	0.0	0.659924558	2.160274831	1.3950628	1.214124805	0.5360529	1.111031312	1.604071324	1.613531653	0.604071324	2.021479727	1.007195501	1.66448284	1.469885976	0.411426246	0.40053793	0.454175893	3.29130886	0.0	0.669026766	0.604071324	2.629939409	7.151879107	10.31781959	9.432249574	0.0	9.172202461	9.639612036	7.645946582	7.233907229	10.42406129	9.992471048	11.08816545	11.62360262	10.94827962	11.41938614	10.00921279	10.98657448	11.13505512	9.355307044	10.85622319	0.0
Flot2	3	0.0	0.0	0.0	3.014355293	7.558726823	0.0	0.0	0.0	0.918386234	0.0	0.0	0.0	0.0	0.40053793	7.653704957	0.378511623	0.0	5.791032617	0.0	0.0	0.0	7.618165227	4.971313624	7.884964165	7.718772592	5.866660751	2.910732662	5.424250286	0.0	2.257010618	0.0	5.934516502	0.0	0.0	0.0	0.0	0.0	0.310340121	3.550900665	0.0	0.0	0.0	2.160274831	0.0	0.0	0.0	0.0	0.378511623	0.0	4.632268215	0.0	0.910732662	1.056583528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.454175893	0.0	0.0	0.0	6.497931652	0.40053793	0.565597176	3.499527024	8.684433051	0.0	0.0	0.0	9.464933684	0.807354922	0.0	6.836934011	8.17926222	3.166715445	0.40053793	0.0	6.611615038	0.0	6.279657007	8.881175155	6.936402378	8.086560875	0.0	5.690417096	0.22650853	5.319039816	7.295814843	8.229780167	6.480103521	0.0
Fgl2	3	0.0	0.0	2.825785627	0.0	0.0	0.0	0.0	0.0	8.976707312	0.0	0.0	4.995484519	0.40053793	0.0	0.0	2.039138394	3.266036894	0.321928095	0.0	0.0	0.0	0.0	7.720894052	0.150559677	0.0	1.03562391	0.0	0.201633861	0.0	2.060047384	5.998421189	0.0	0.0	4.726831217	0.0	1.028569152	1.189033824	0.40053793	4.762348816	0.0	0.22650853	0.0	3.042644337	0.367371066	2.324810603	0.0	3.337711092	0.250961574	5.477029653	2.310340121	0.0	0.367371066	0.0	0.0	0.0	3.377123749	0.0	2.799087306	6.117071624	1.922197848	0.0	4.292045492	6.27351589	0.0	0.0	4.786596362	7.181003133	0.0	8.123448932	7.497213158	9.219676763	8.2492557	7.910073035	4.081510068	8.020313285	0.0	0.0	2.615887074	6.807998839	0.0	0.0	0.0	0.189033824	0.0	1.82374936	4.914086097	8.092017108	3.073820233	6.652199648	0.0	0.0	0.0	0.0	0.0	0.0	4.418864577
Cerk	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.275007047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.976821852	2.189033824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.553974808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.443606651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.389566812	2.414135533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.150559677	0.0
Chst13	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.053111336	4.533563348	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acaa2	3	4.080657663	0.0	8.828263448	0.0	0.807354922	8.486432821	7.020035421	0.0	3.080657663	0.773996325	0.0	0.0	8.007868243	0.0	0.0	0.0	8.62285716	7.7756432	0.0	8.62811741	8.078524445	8.755388351	8.94482917	7.504540947	6.844988157	2.657640005	8.071515993	8.484097841	8.982793979	6.947549278	8.272023189	8.03815081	8.02131315	0.454175893	0.887525271	0.575312331	8.392360359	9.24198315	0.0	0.0	7.289096702	0.713695815	0.0	0.0	9.604275226	0.0	5.449231201	0.622930351	0.0	0.0	0.0	0.0	0.0	2.493134922	0.0	0.0	0.0	0.0	0.669026766	0.678071905	0.0	0.0	6.521207816	0.757023247	0.0	0.5360529	0.659924558	0.0	5.338424415	0.0	0.0	0.790772038	0.0	0.0	0.0	0.0	0.713695815	0.0	8.358299549	0.0	0.0	8.34638076	5.462379572	8.084489525	7.266505469	4.297191417	0.0	9.552534619	0.0	2.204766751	9.31065822	0.0	0.0	0.0	4.100136671	0.0
Kcnip3	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.04176865	0.0	0.0	2.021479727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.62058641	0.0	0.286881148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.538615759	0.0	0.0	0.0	0.0	0.0	0.0	8.160173968	0.0	3.694880193	0.0	0.0	0.0	3.572889668	0.0	0.0	9.110378905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.432959407	0.40053793	0.0	0.0	0.0	5.85723458	0.0	0.0	0.0	2.40053793	6.070174625	0.0	0.0	0.0	0.0	0.0	0.214124805	0.0	0.0	0.0	0.0
4933440M02Rik	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aoah	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.827819025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.82374936	0.263034406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.386810946	2.570462931	1.839959587	6.585112774	1.427606173	4.907371414	6.955708021	9.29445993	0.0	0.0
Sema4a	2	0.0	0.0	0.0	0.0	0.0	0.22650853	0.0	0.0	0.0	0.0	0.0	7.915341628	0.0	0.0	0.0	0.0	0.0	0.0	0.214124805	0.23878686	0.0	0.0	0.0	4.625854931	0.0	0.0	6.11353382	0.250961574	0.0	0.0	0.0	0.0	3.385431037	0.0	4.898208353	0.286881148	0.0	4.85698569	5.615004242	1.925999419	0.286881148	5.253611152	4.702657543	0.0	1.250961574	0.0	0.799087306	3.469885976	6.411765185	6.798957748	3.794935663	0.0	1.871843649	3.374343989	0.855989697	3.993674362	0.378511623	2.910732662	0.0	0.0	5.961854808	6.595891494	0.0	0.0	0.0	6.616181231	0.604071324	8.912919267	0.263034406	0.0	0.0	0.0	5.646738698	0.0	0.0	0.389566812	4.006298024	0.748461233	5.694044413	0.0	0.0	0.0	0.0	0.0	0.970853654	1.220329955	2.675815931	0.0	8.100189247	6.784242222	7.193377511	7.745842363	0.214124805	0.0	2.521050737	0.0
Mgst2	2	7.495775097	0.0	8.334273285	0.0	0.0	7.582179625	9.696376422	9.38011469	8.977537525	0.0	0.0	0.0	6.535119822	1.618238656	1.510961919	0.0	8.820817182	0.0	0.0	10.39043769	7.943393929	9.617963278	8.497213158	9.316824562	9.218345272	10.71739368	8.763345175	8.41040895	8.490048599	7.929376779	6.683556107	1.327687364	9.606405213	7.375387027	6.470211457	10.31371068	8.849967994	10.6976192	8.716819461	0.0	10.6020864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.769771739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.769771739	0.0	1.378511623	0.0	1.650764559	0.0	1.350497247	1.454175893	0.0	0.0	0.0	0.0	0.0	0.0	6.20026108	4.422905743	0.0	7.559032868	6.274820737	4.628773595	8.242364323	8.203396949	8.814390201	5.325170512	9.520854364	7.869254527	8.792497497	1.084064265	3.709290636	1.855989697	8.618789254	1.244887059	3.841973119
Pram1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.422233001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.017921908	0.0	0.0	1.929790998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333423734	0.0	1.480265122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.344828497	0.0	0.0	0.0	0.0	0.0	5.050501697	0.0	4.416839742	0.0	0.0	5.395748328	0.275007047	0.0	0.575312331	0.0	0.0	4.9795681	5.495055528	0.0	5.770564792	5.999549087	5.822985019	6.549361133	0.0	2.007195501	0.0
Syne1	2	1.673556424	0.0	0.389566812	0.0	0.495695163	0.0	6.817239511	0.0	0.757023247	3.765534746	0.0	0.0	0.070389328	0.214124805	0.367371066	0.0	0.411426246	0.0	0.887525271	1.0	1.097610797	0.918386234	6.076174257	0.0	0.275007047	0.40053793	0.201633861	0.0	2.784503983	0.056583528	0.622930351	3.66448284	0.0	0.0	0.0	0.855989697	0.0	5.999323578	6.169123281	0.189033824	0.344828497	1.263034406	0.0	0.0	0.189033824	5.559797696	0.5360529	3.925999419	5.571373436	2.386810946	0.344828497	0.286881148	4.829342194	5.164303583	2.691534165	0.275007047	3.970853654	3.581351247	0.0	7.131342539	0.516015147	0.0	0.111031312	0.0	0.189033824	0.321928095	0.214124805	0.214124805	0.443606651	0.432959407	0.0	0.189033824	0.722466024	4.061776198	5.830610274	0.111031312	0.98550043	0.0	0.0	0.659924558	0.773996325	0.555816155	0.0	0.0	0.097610797	0.263034406	7.845176387	4.520422249	5.916715481	5.816087659	0.124328135	6.443109313	4.159467729	7.369030189	5.686220365	10.82906465
Neu1	2	0.0	0.0	0.0	0.0	0.333423734	0.0	0.0	0.0	0.0	0.0	0.0	0.23878686	0.687060688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.263222245	0.0	1.82374936	5.609991295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.201633861	0.0	0.0	0.0	0.0	0.0	0.201633861	0.0	0.22650853	0.286881148	0.0	0.0	0.23878686	0.0	0.0	0.0	0.0	0.0	0.250961574	0.0	0.0	0.0	0.0	1.989139007	0.0	0.321928095	0.0	0.0	0.0	0.970853654	0.0	0.97819563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.462215955	0.0	0.0	0.0	1.14404637	0.298658316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.874551087	1.691534165	0.344828497	1.028569152	4.292781749	0.286881148	0.622930351	5.833396134	4.21023299	4.364572432	1.275007047
AB124611	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.871843649	0.0	0.0	1.23878686	0.0	0.0	0.815575429	0.0	0.0	0.0	0.0	0.545968369	0.0	0.0	5.646450706	0.0	0.0	3.634593268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.565597176	0.0	8.053002696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.052459369	0.0	0.0	0.0	0.0	10.20180537	0.0	0.0	0.0	0.0	0.0	0.0	9.05042007	0.0	0.0	0.0	0.0	0.910732662	0.0	0.0	1.316145742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98550043	0.0	0.0	0.0	0.526068812	0.0	0.0	0.0	0.0	3.642701572	7.322378867	8.171827303	5.930500811	9.153400028	0.0	0.0	8.755054471	8.212861117	0.0
